premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
Jennifer believes that she'll play a musical instrument again.,Jennifer has played a musical instrument before.,E,again,9,type5_again_2_09,Musical instrument again,Attitude Premise
"If Jennifer finishes her presentation early and she never plays a musical instrument again, it's okay.",Jennifer has played a musical instrument before.,E,again,9,type5_again_2_09,Musical instrument again,Conjunction Premise
"Either Jennifer doesn't finish her presentation early, or she and her friend play a musical instrument again.",Jennifer has played a musical instrument before.,E,again,9,type5_again_2_09,Musical instrument again,Disjunction Premise
"If Jennifer finishes her presentation early, she'll never play a musical instrument again.",Jennifer has played a musical instrument before.,E,again,9,type5_again_2_09,Musical instrument again,premise
Sarah believes she'll cook a chicken again.,Sarah has cooked a chicken before.,E,again,10,type5_again_2_10,a chicken again,Attitude Premise
"If Sarah has a doctor's appointment and she never cooks a chicken again, it's okay.",Sarah has cooked a chicken before.,E,again,10,type5_again_2_10,a chicken again,Conjunction Premise
"Either Sarah doesn't have a doctor's appointment, or she and her friend cook a chicken again.",Sarah has cooked a chicken before.,E,again,10,type5_again_2_10,a chicken again,Disjunction Premise
"If Sarah has a doctor's appointment, she'll never cook a chicken again.",Sarah has cooked a chicken before.,E,again,10,type5_again_2_10,a chicken again,premise
Evelyn believes that she'll try to learn a new language again.,Evelyn has tried to learn a new language before.,E,again,11,type5_again_2_11,a new language again,Attitude Premise
"If Evelyn lands in New York and she never tries to learn a new language again, it's okay.",Evelyn has tried to learn a new language before.,E,again,11,type5_again_2_11,a new language again,Conjunction Premise
"Either Evelyn doesn't land in New York, or she and her friend try to learn a new language again.",Evelyn has tried to learn a new language before.,E,again,11,type5_again_2_11,a new language again,Disjunction Premise
"If Evelyn lands in New York, she'll never try to learn a new languege again.",Evelyn has tried to learn a new language before.,E,again,11,type5_again_2_11,a new language again,premise
Daniel believes that he'll perform in a dance show again.,Daniel has performed in a dance show before.,E,again,12,type5_again_2_12,a dance show again,Attitude Premise
"If Daniel arrives on time and he never performs in a dance show again, it's okay.",Daniel has performed in a dance show before.,E,again,12,type5_again_2_12,a dance show again,Conjunction Premise
"Either Daniel doesn't arrive on time, or he and his friend perform in a dance show again.",Daniel has performed in a dance show before.,E,again,12,type5_again_2_12,a dance show again,Disjunction Premise
"If Daniel arrives on time, he'll never perform in a dance show again.",Daniel has performed in a dance show before.,E,again,12,type5_again_2_12,a dance show again,premise
Isabella believes that she'll master an art form again.,Isabella has mastered an art form before.,E,again,13,type5_again_2_13,Art form again,Attitude Premise
"If Isabella finishes her work early and she never masters an art form again, it's okay.",Isabella has mastered an art form before.,E,again,13,type5_again_2_13,Art form again,Conjunction Premise
"Either Isabella doesn't finish her work early, or she and her friend master an art form again.",Isabella has mastered an art form before.,E,again,13,type5_again_2_13,Art form again,Disjunction Premise
"If Isabella finishes her work early, she'll never master an art form again.",Isabella has mastered an art form before.,E,again,13,type5_again_2_13,Art form again,premise
Elijah believes that he'll teach a science class again.,Elijah has taught a science class before.,E,again,14,type5_again_2_14,a science class again,Attitude Premise
"If Elijah attends the conference and he never teaches a science class again, it's okay.",Elijah has taught a science class before.,E,again,14,type5_again_2_14,a science class again,Conjunction Premise
"Either Elijah doesn't attend the conference, or he and his friend teach a science class again.",Elijah has taught a science class before.,E,again,14,type5_again_2_14,a science class again,Disjunction Premise
"If Elijah attends the conference, he'll never teach a science class again.",Elijah has taught a science class before.,E,again,14,type5_again_2_14,a science class again,premise
Patricia believes that she'll bake a chocolate cake again.,Patricia has baked a chocolate cake before.,E,again,15,type5_again_2_15,Chocolate cake again,Attitude Premise
"If Patricia finishes her presentation early and she never bakes a chocolate cake again, it's okay.",Patricia has baked a chocolate cake before.,E,again,15,type5_again_2_15,Chocolate cake again,Conjunction Premise
"Either Patricia doesn't finish her presentation early, or she and her friend bake a chocolate cake again.",Patricia has baked a chocolate cake before.,E,again,15,type5_again_2_15,Chocolate cake again,Disjunction Premise
"If Patricia finishes her presentation early, she'll never bake a chocolate cake again.",Patricia has baked a chocolate cake before.,E,again,15,type5_again_2_15,Chocolate cake again,premise
Linda believes that she'll conduct an interview with the actor again.,Linda has conducted an interview with the actor before.,E,again,16,type5_again_2_16,the actor again,Attitude Premise
"If Linda graduates from college and she never conducts an interview with the actor again, it's okay.",Linda has conducted an interview with the actor before.,E,again,16,type5_again_2_16,the actor again,Conjunction Premise
"Either Linda doesn't graduate from college, or she and her friend conduct an interview with the actor again.",Linda has conducted an interview with the actor before.,E,again,16,type5_again_2_16,the actor again,Disjunction Premise
"If Linda graduates from college, she'll never conduct an interview with the actor again.",Linda has conducted an interview with the actor before.,E,again,16,type5_again_2_16,the actor again,premise
Karen believes she'll make a documentary again.,Karen has made a documentary before.,E,again,17,type5_again_2_17,make a documentary again,Attitude Premise
"If Karen's flight is delayed and she never makes a documentary again, it's okay.",Karen has made a documentary before.,E,again,17,type5_again_2_17,make a documentary again,Conjunction Premise
"Either Karen's flight isn't delayed, or she and her friend make a documentary again.",Karen has made a documentary before.,E,again,17,type5_again_2_17,make a documentary again,Disjunction Premise
"If Karen's flight is delayed, she'll never make a documentary again.",Karen has made a documentary before.,E,again,17,type5_again_2_17,make a documentary again,premise
Abigail believes that she'll clean a bathtub again.,Abigail has cleaned a bathtub before.,E,again,18,type5_again_2_18,Bathtub again,Attitude Premise
"If Abigail finishes her presentation early and she never cleans a bathtub again, it's okay.",Abigail has cleaned a bathtub before.,E,again,18,type5_again_2_18,Bathtub again,Conjunction Premise
"Either Abigail doesn't finish her presentation early, or she and her friend clean a bathtub again.",Abigail has cleaned a bathtub before.,E,again,18,type5_again_2_18,Bathtub again,Disjunction Premise
"If Abigail finishes her presentation early, she'll never clean a bathtub again.",Abigail has cleaned a bathtub before.,E,again,18,type5_again_2_18,Bathtub again,premise
Elizabeth believes that she'll organize an academic department again.,Elizabeth has organized an academic department before.,E,again,19,type5_again_2_19,Academic department again,Attitude Premise
"If Elizabeth finishes her presentation early and she never organizes an academic department again, it's okay.",Elizabeth has organized an academic department before.,E,again,19,type5_again_2_19,Academic department again,Conjunction Premise
"Either Elizabeth doesn't finish her presentation early, or she and her friend organize an academic department again.",Elizabeth has organized an academic department before.,E,again,19,type5_again_2_19,Academic department again,Disjunction Premise
"If Elizabeth finishes her presentation early, she'll never organize an academic department again.",Elizabeth has organized an academic department before.,E,again,19,type5_again_2_19,Academic department again,premise
Zoey believes that she'll watch a football match again.,Zoey has watched a football match before.,E,again,20,type5_again_2_20,Football match again,Attitude Premise
"If Zoey finishes her meeting early and she never watches a football match again, it's okay.",Zoey has watched a football match before.,E,again,20,type5_again_2_20,Football match again,Conjunction Premise
"Either Zoey doesn't finish her meeting early, or she and her friend watch a football match again.",Zoey has watched a football match before.,E,again,20,type5_again_2_20,Football match again,Disjunction Premise
"If Zoey finishes her meeting early, she'll never watch a football match again.",Zoey has watched a football match before.,E,again,20,type5_again_2_20,Football match again,premise
Harper believes that he'll travel to a northern country again.,Harper has traveled to a northern country before.,E,again,21,type5_again_2_21,Northern country again,Attitude Premise
"If Harper arrives early and he never travels to a northern country again, it's okay.",Harper has traveled to a northern country before.,E,again,21,type5_again_2_21,Northern country again,Conjunction Premise
"Either Harper doesn't arrive early, or he and his friend travel to a northern country again.",Harper has traveled to a northern country before.,E,again,21,type5_again_2_21,Northern country again,Disjunction Premise
"If Harper arrives early, he'll never travel to a northern country again.",Harper has traveled to a northern country before.,E,again,21,type5_again_2_21,Northern country again,premise
Ethan believes that he'll accept an invitation by Laurie again.,Ethan has accepted an invitation by Laurie before.,E,again,22,type5_again_2_22,Laurie again,Attitude Premise
"If Ethan arrives on time and he never accepts an invitation by Laurie again, it's okay.",Ethan has accepted an invitation by Laurie before.,E,again,22,type5_again_2_22,Laurie again,Conjunction Premise
"Either Ethan doesn't arrive on time, or he and his friend accept an invitation by Laurie again.",Ethan has accepted an invitation by Laurie before.,E,again,22,type5_again_2_22,Laurie again,Disjunction Premise
"If Ethan arrives on time, he'll never accept an invitation by Laurie again.",Ethan has accepted an invitation by Laurie before.,E,again,22,type5_again_2_22,Laurie again,premise
Kimberly believes that she'll accompany a friend of Sarah again.,Kimberly has accompanied a friend of Sarah before.,E,again,23,type5_again_2_23,a friend of Sarah again,Attitude Premise
"If Kimberly finishes work early and she never accompanies a friend of Sarah again, it's okay.",Kimberly has accompanied a friend of Sarah before.,E,again,23,type5_again_2_23,a friend of Sarah again,Conjunction Premise
"Either Kimberly doesn't finish work early, or she and her friend accompany a friend of Sarah again.",Kimberly has accompanied a friend of Sarah before.,E,again,23,type5_again_2_23,a friend of Sarah again,Disjunction Premise
"If Kimberly finishes work early, she'll never accompany a friend of Sarah again.",Kimberly has accompanied a friend of Sarah before.,E,again,23,type5_again_2_23,a friend of Sarah again,premise
Ashley believes that she'll admit a mistake by Julia again.,Ashley has admitted a mistake by Julia before.,E,again,24,type5_again_2_24,Julia again,Attitude Premise
"If Ashley decides to study abroad and she never admits a mistake by Julia again, it's okay.",Ashley has admitted a mistake by Julia before.,E,again,24,type5_again_2_24,Julia again,Conjunction Premise
"Either Ashley doesn't decide to study abroad, or she and her friend admit a mistake by Julia again.",Ashley has admitted a mistake by Julia before.,E,again,24,type5_again_2_24,Julia again,Disjunction Premise
"If Ashley decides to study abroad, she'll never admit a mistake by Julia again.",Ashley has admitted a mistake by Julia before.,E,again,24,type5_again_2_24,Julia again,premise
Joshua believes that he'll adopt a pet cat again.,Joshua has adopted a pet cat before.,E,again,25,type5_again_2_25,Pet cat again,Attitude Premise
"If Joshua agrees to meet and he never adopts a pet cat again, it's okay.",Joshua has adopted a pet cat before.,E,again,25,type5_again_2_25,Pet cat again,Conjunction Premise
"Either Joshua doesn't agree to meet, or he and his friend adopt a pet cat again.",Joshua has adopted a pet cat before.,E,again,25,type5_again_2_25,Pet cat again,Disjunction Premise
"If Joshua agrees to meet, he'll never adopt a pet cat again.",Joshua has adopted a pet cat before.,E,again,25,type5_again_2_25,Pet cat again,premise
David believes that he'll advise a graduate student again.,David has advised a graduate student before.,E,again,26,type5_again_2_26,advise a graduate student again,Attitude Premise
"If David attends the conference and he never advises a graduate student again, it's okay.",David has advised a graduate student before.,E,again,26,type5_again_2_26,advise a graduate student again,Conjunction Premise
"Either David doesn't attend the conference, or he and his friend advise a graduate student again.",David has advised a graduate student before.,E,again,26,type5_again_2_26,advise a graduate student again,Disjunction Premise
"If David attends the conference, he'll never advise a graduate student again.",David has advised a graduate student before.,E,again,26,type5_again_2_26,advise a graduate student again,premise
Avery believes that she'll argue with a colleague at the office again.,Avery has argued with a colleague at the office before.,E,again,27,type5_again_2_27,Colleague at the office again,Attitude Premise
"If Avery decides to attend the conference and she never argues with a colleague at the office again, it's okay.",Avery has argued with a colleague at the office before.,E,again,27,type5_again_2_27,Colleague at the office again,Conjunction Premise
"Either Avery doesn't decide to attend the conference, or she and her friend argue with a colleague at the office again.",Avery has argued with a colleague at the office before.,E,again,27,type5_again_2_27,Colleague at the office again,Disjunction Premise
"If Avery decides to attend the conference, she'll never argue with a colleague at the office again.",Avery has argued with a colleague at the office before.,E,again,27,type5_again_2_27,Colleague at the office again,premise
Steven believes that he'll ask a question from Lili again.,Steven has asked a question from Lili before.,E,again,28,type5_again_2_28,Lili again,Attitude Premise
"Input: 'If Steven drives to the concert, he'll never ask a question from Lili again.'
Output: 'If Steven drives to the concert and he never asks a question from Lili again, it's okay.'",Steven has asked a question from Lili before.,E,again,28,type5_again_2_28,Lili again,Conjunction Premise
"Either Steven doesn't drive to the concert, or he and his friend ask a question from Lili again.",Steven has asked a question from Lili before.,E,again,28,type5_again_2_28,Lili again,Disjunction Premise
"If Steven drives to the concert, he'll never ask a question from Lili again.",Steven has asked a question from Lili before.,E,again,28,type5_again_2_28,Lili again,premise
Barbara believes that she'll assign a task to Paria again.,Barbara has assigned a task to Paria before.,E,again,29,type5_again_2_29,Paria again,Attitude Premise
"If Barbara's car breaks down and she never assigns a task to Paria again, it's okay.",Barbara has assigned a task to Paria before.,E,again,29,type5_again_2_29,Paria again,Conjunction Premise
"Either Barbara's car doesn't break down, or she and her friend assign a task to Paria again.",Barbara has assigned a task to Paria before.,E,again,29,type5_again_2_29,Paria again,Disjunction Premise
"If Barbara's car breaks down, she'll never assign a task to Paria again.",Barbara has assigned a task to Paria before.,E,again,29,type5_again_2_29,Paria again,premise
Dorothy believes that she'll believe a story by Emmy again.,Dorothy has believed a story by Emmy before.,E,again,30,type5_again_2_30,Emmy again,Attitude Premise
"If Dorothy finishes her meeting early and she never believes a story by Emmy again, it's okay.",Dorothy has believed a story by Emmy before.,E,again,30,type5_again_2_30,Emmy again,Conjunction Premise
"Either Dorothy doesn't finish her meeting early, or she and her friend believe a story by Emmy again.",Dorothy has believed a story by Emmy before.,E,again,30,type5_again_2_30,Emmy again,Disjunction Premise
"If Dorothy finishes her meeting early, she'll never believe a story by Emmy again.",Dorothy has believed a story by Emmy before.,E,again,30,type5_again_2_30,Emmy again,premise
Amelia believes she'll borrow a book from Sina again.,Amelia has borrowed a book from Sina before.,E,again,31,type5_again_2_31,Sina again,Attitude Premise
"If Amelia finishes her work early and she never borrows a book from Sina again, it's okay.",Amelia has borrowed a book from Sina before.,E,again,31,type5_again_2_31,Sina again,Conjunction Premise
"Either Amelia doesn't finish her work early, or she and her friend borrow a book from Sina again.",Amelia has borrowed a book from Sina before.,E,again,31,type5_again_2_31,Sina again,Disjunction Premise
"If Amelia finishes her work early, she'll never borrow a book from Sina again.",Amelia has borrowed a book from Sina before.,E,again,31,type5_again_2_31,Sina again,premise
Sophia believes that she'll bring a gift to her mom again.,Sophia has brought a gift to her mom before.,E,again,32,type5_again_2_32,her mom again,Attitude Premise
"If Sophia decides to attend the concert and she never brings a gift to her mom again, it's okay.",Sophia has brought a gift to her mom before.,E,again,32,type5_again_2_32,her mom again,Conjunction Premise
"Either Sophia doesn't decide to attend the concert, or she and her friend bring a gift to her mom again.",Sophia has brought a gift to her mom before.,E,again,32,type5_again_2_32,her mom again,Disjunction Premise
"If Sophia decides to attend the concert, she'll never bring a gift to her mom again.",Sophia has brought a gift to her mom before.,E,again,32,type5_again_2_32,her mom again,premise
Mark believes he'll buy a car for his son again.,Mark has bought a car for his son before.,E,again,33,type5_again_2_33,Buy a car for his son again,Attitude Premise
"If Mark's flight is delayed and he never buys a car for his son again, it's okay.",Mark has bought a car for his son before.,E,again,33,type5_again_2_33,Buy a car for his son again,Conjunction Premise
"Either Mark's flight isn't delayed, or he and his friend buy a car for his son again.",Mark has bought a car for his son before.,E,again,33,type5_again_2_33,Buy a car for his son again,Disjunction Premise
"If Mark's flight is delayed, he'll never buy a car for his son again.",Mark has bought a car for his son before.,E,again,33,type5_again_2_33,Buy a car for his son again,premise
Olivia believes that he'll call a friend of Natalie again.,Olivia has called a friend of Natalie before.,E,again,34,type5_again_2_34,Natalie again,Attitude Premise
"If Olivia travels to Paris and she never calls a friend of Natalie again, it's okay.",Olivia has called a friend of Natalie before.,E,again,34,type5_again_2_34,Natalie again,Conjunction Premise
"Either Olivia doesn't travel to Paris, or he and his friend call a friend of Natalie again.",Olivia has called a friend of Natalie before.,E,again,34,type5_again_2_34,Natalie again,Disjunction Premise
"If Olivia travels to Paris, he'll never call a friend of Natalie again.",Olivia has called a friend of Natalie before.,E,again,34,type5_again_2_34,Natalie again,premise
Christopher believes that he'll carry a bag by Kate Spade again.,Christopher has carried a bag by Kate Spade before.,E,again,35,type5_again_2_35,Kate Spade again,Attitude Premise
"If Christopher arrives on time and he never carries a bag by Kate Spade again, it's okay.",Christopher has carried a bag by Kate Spade before.,E,again,35,type5_again_2_35,Kate Spade again,Conjunction Premise
"Either Christopher doesn't arrive on time, or he and his friend carry a bag by Kate Spade again.",Christopher has carried a bag by Kate Spade before.,E,again,35,type5_again_2_35,Kate Spade again,Disjunction Premise
"If Christopher arrives on time, he'll never carry a bag by Kate Spade again.",Christopher has carried a bag by Kate Spade before.,E,again,35,type5_again_2_35,Kate Spade again,premise
Margaret believes that she'll celebrate a birthday for Tiffany again.,Margaret has celebrated a birthday for Tiffany before.,E,again,36,type5_again_2_36,Tiffany again,Attitude Premise
"If Margaret decides to attend the conference and she never celebrates a birthday for Tiffany again, it's okay.",Margaret has celebrated a birthday for Tiffany before.,E,again,36,type5_again_2_36,Tiffany again,Conjunction Premise
"Either Margaret doesn't decide to attend the conference, or she and her friend celebrate a birthday for Tiffany again.",Margaret has celebrated a birthday for Tiffany before.,E,again,36,type5_again_2_36,Tiffany again,Disjunction Premise
"If Margaret decides to attend the conference, she'll never celebrate a birthday for Tiffany again.",Margaret has celebrated a birthday for Tiffany before.,E,again,36,type5_again_2_36,Tiffany again,premise
Emma believes that she'll chat with a neighbor in this neighborhood again.,Emma has chatted with a neighbor in this neighborhood before.,E,again,37,type5_again_2_37,Neighbor in this neighborhood again,Attitude Premise
"If Emma lands in New York and she never chats with a neighbor in this neighborhood again, it's okay.",Emma has chatted with a neighbor in this neighborhood before.,E,again,37,type5_again_2_37,Neighbor in this neighborhood again,Conjunction Premise
"Either Emma doesn't land in New York, or she and her friend chat with a neighbor in this neighborhood again.",Emma has chatted with a neighbor in this neighborhood before.,E,again,37,type5_again_2_37,Neighbor in this neighborhood again,Disjunction Premise
"If Emma lands in New York, she'll never chat with a neighbor in this neighborhood again.",Emma has chatted with a neighbor in this neighborhood before.,E,again,37,type5_again_2_37,Neighbor in this neighborhood again,premise
Mary believes that she'll cheat on a test again.,Mary has cheated on a test before.,E,again,38,type5_again_2_38,cheat on a test again,Attitude Premise
"If Mary attends the conference and she never cheats on a test again, it's okay.",Mary has cheated on a test before.,E,again,38,type5_again_2_38,cheat on a test again,Conjunction Premise
"Either Mary doesn't attend the conference, or she and her friend cheat on a test again.",Mary has cheated on a test before.,E,again,38,type5_again_2_38,cheat on a test again,Disjunction Premise
"If Mary attends the conference, she'll never cheat on a test again.",Mary has cheated on a test before.,E,again,38,type5_again_2_38,cheat on a test again,premise
Grace believes that she'll check an email from Rob again.,Grace has checked an email from Rob before.,E,again,39,type5_again_2_39,Rob again,Attitude Premise
"If Grace misses the bus and she never checks an email from Rob again, it's okay.",Grace has checked an email from Rob before.,E,again,39,type5_again_2_39,Rob again,Conjunction Premise
"Either Grace doesn't miss the bus, or she and her friend check an email from Rob again.",Grace has checked an email from Rob before.,E,again,39,type5_again_2_39,Rob again,Disjunction Premise
"If Grace misses the bus, she'll never check an email from Rob again.",Grace has checked an email from Rob before.,E,again,39,type5_again_2_39,Rob again,premise
Donna believes that she'll cheer a team led by Mattshew again.,Donna has cheered a team led by Mattshew before.,E,again,40,type5_again_2_40,Mattshew again,Attitude Premise
"If Donna finishes her work early and she never cheers a team led by Mattshew again, it's okay.",Donna has cheered a team led by Mattshew before.,E,again,40,type5_again_2_40,Mattshew again,Conjunction Premise
"Either Donna doesn't finish her work early, or she and her friend cheer a team led by Mattshew again.",Donna has cheered a team led by Mattshew before.,E,again,40,type5_again_2_40,Mattshew again,Disjunction Premise
"If Donna finishes her work early, she'll never cheer a team led by Mattshew again.",Donna has cheered a team led by Mattshew before.,E,again,40,type5_again_2_40,Mattshew again,premise
Sandra believes that she'll coach a team led by Christy again.,Sandra has coached a team led by Christy before.,E,again,41,type5_again_2_41,Christy again,Attitude Premise
"If Sandra finishes her work early and she never coaches a team led by Christy again, it's okay.",Sandra has coached a team led by Christy before.,E,again,41,type5_again_2_41,Christy again,Conjunction Premise
"Either Sandra doesn't finish her work early, or she and her friend coach a team led by Christy again.",Sandra has coached a team led by Christy before.,E,again,41,type5_again_2_41,Christy again,Disjunction Premise
"If Sandra finishes her work early, she'll never coach a team led by Christy again.",Sandra has coached a team led by Christy before.,E,again,41,type5_again_2_41,Christy again,premise
Nancy believes that she'll collaborate with Joe on a project again.,Nancy has collaborated with Joe on a project before.,E,again,42,type5_again_2_42,Joe on a project again.,Attitude Premise
"If Nancy arrives early and she never collaborates with Joe on a project again, it's okay.",Nancy has collaborated with Joe on a project before.,E,again,42,type5_again_2_42,Joe on a project again.,Conjunction Premise
"Either Nancy doesn't arrive early, or she and her friend collaborate with Joe on a project again.",Nancy has collaborated with Joe on a project before.,E,again,42,type5_again_2_42,Joe on a project again.,Disjunction Premise
"If Nancy arrives early, she'll never collaborate with Joe on a project again.",Nancy has collaborated with Joe on a project before.,E,again,42,type5_again_2_42,Joe on a project again.,premise
Betty believes that she'll find a joke by Adam funny again.,Betty has found a joke by Adam funny before.,E,again,43,type5_again_2_43,Adam funny again,Attitude Premise
"If Betty's car breaks down and she never finds a joke by Adam funny again, it's okay.",Betty has found a joke by Adam funny before.,E,again,43,type5_again_2_43,Adam funny again,Conjunction Premise
"Either Betty's car doesn't break down, or she and her friend find a joke by Adam funny again.",Betty has found a joke by Adam funny before.,E,again,43,type5_again_2_43,Adam funny again,Disjunction Premise
"If Betty's car breaks down, she'll never find a joke by Adam funny again.",Betty has found a joke by Adam funny before.,E,again,43,type5_again_2_43,Adam funny again,premise
Ella believes she'll communicate with a client of Ali's company again.,Ella has communicated with a client of Ali's company before.,E,again,44,type5_again_2_44,Ali's company again,Attitude Premise
"If Ella finishes her exams early and she never communicates with a client of Ali's company again, it's okay.",Ella has communicated with a client of Ali's company before.,E,again,44,type5_again_2_44,Ali's company again,Conjunction Premise
"Either Ella doesn't finish her exams early, or she and her friend communicate with a client of Ali's company again.",Ella has communicated with a client of Ali's company before.,E,again,44,type5_again_2_44,Ali's company again,Disjunction Premise
"If Ella finishes her exams early, she'll never communicate with a client of Ali's company again.",Ella has communicated with a client of Ali's company before.,E,again,44,type5_again_2_44,Ali's company again,premise
Victoria believes that she'll compete with a rival in the cosmetics market again.,Victoria has competed with a rival in the cosmetics market before.,E,again,45,type5_again_2_45,Compete with a rival in the cosmetics market again,Attitude Premise
"If Victoria decides to move to New York and she never competes with a rival in the cosmetics market again, it's okay.",Victoria has competed with a rival in the cosmetics market before.,E,again,45,type5_again_2_45,Compete with a rival in the cosmetics market again,Conjunction Premise
"Either Victoria doesn't decide to move to New York, or she and her friend compete with a rival in the cosmetics market again.",Victoria has competed with a rival in the cosmetics market before.,E,again,45,type5_again_2_45,Compete with a rival in the cosmetics market again,Disjunction Premise
"If Victoria decides to move to New York, she'll never compete with a rival in the cosmetics market again.",Victoria has competed with a rival in the cosmetics market before.,E,again,45,type5_again_2_45,Compete with a rival in the cosmetics market again,premise
